Student_ID,Gender,Age,Study_Hours,Attendance,Previous_Score,Final_Score,Performance
2454,Male,19,2.0,90,76,49,Needs Improvement
2455,Male,19,3.8,91,46,55,Needs Improvement
2456,Male,22,5.5,84,67,62,Good
2457,Male,20,4.1,72,68,65,Good
2458,Male,18,3.3,88,61,52,Needs Improvement
2459,Male,21,5.1,80,71,56,Needs Improvement
2460,Female,20,7.4,54,61,55,Needs Improvement
2461,Female,20,5.3,86,75,64,Good
2462,Female,19,6.8,75,43,51,Needs Improvement
2463,Male,21,3.5,77,86,64,Good
2464,Female,22,4.5,82,48,41,Needs Improvement
2465,Male,20,4.4,66,66,55,Needs Improvement
2466,Male,22,4.7,83,60,59,Needs Improvement
2467,Female,20,5.3,79,74,64,Good
2468,Male,22,2.8,73,67,56,Needs Improvement
2469,Male,21,5.7,82,74,67,Good
2470,Female,19,1.6,65,86,52,Needs Improvement
2471,Female,21,2.1,83,81,60,Good
2472,Female,18,8.3,87,71,72,Good
2473,Male,19,3.6,85,76,62,Good
2474,Female,21,5.8,90,97,72,Good
2475,Female,18,7.6,94,81,82,Excellent
2476,Male,20,0.5,81,66,46,Needs Improvement
2477,Female,20,6.5,93,88,71,Good
2478,Female,22,5.7,81,75,67,Good
2479,Female,19,7.5,75,57,59,Needs Improvement
2480,Male,20,2.4,78,67,58,Needs Improvement
2481,Male,19,7.1,85,49,62,Good
2482,Male,20,3.2,93,38,49,Needs Improvement
2483,Male,22,6.4,82,57,59,Needs Improvement
2484,Female,21,4.4,75,72,64,Good
2485,Male,22,5.9,96,72,61,Good
2486,Male,18,4.6,68,50,55,Needs Improvement
2487,Female,20,1.2,75,37,35,Needs Improvement
2488,Female,18,0.5,91,91,75,Good
2489,Female,18,4.9,100,71,72,Good
2490,Male,19,4.0,87,92,71,Good
2491,Male,20,5.2,84,91,74,Good
2492,Male,18,4.0,79,80,71,Good
2493,Female,21,8.1,87,71,60,Good
2494,Female,18,4.9,83,64,59,Needs Improvement
2495,Male,21,3.7,74,80,71,Good
2496,Female,19,5.1,79,68,65,Good
2497,Female,18,3.7,73,62,50,Needs Improvement
2498,Female,22,4.7,82,41,50,Needs Improvement
2499,Male,19,2.3,84,69,52,Needs Improvement
2500,Female,21,4.5,98,85,71,Good
2501,Female,19,3.6,76,88,69,Good
2502,Male,18,2.5,80,71,60,Good
2503,Male,20,8.1,95,58,70,Good
2504,Female,20,2.5,100,83,74,Good
2505,Female,21,4.5,87,70,57,Needs Improvement
2506,Male,21,3.1,79,65,56,Needs Improvement
2507,Male,20,5.0,77,50,48,Needs Improvement
2508,Female,21,2.2,64,99,64,Good
2509,Female,19,6.0,73,80,64,Good
2510,Female,22,8.2,83,82,78,Good
2511,Female,22,3.0,80,58,57,Needs Improvement
2512,Male,19,6.7,88,71,74,Good
2513,Female,22,3.8,80,69,54,Needs Improvement
2514,Female,18,7.2,75,81,71,Good
2515,Male,19,8.4,85,89,74,Good
2516,Female,21,4.1,100,50,49,Needs Improvement
2517,Male,19,1.8,79,55,44,Needs Improvement
2518,Female,20,6.2,83,79,72,Good
2519,Female,21,4.9,90,63,63,Good
2520,Male,20,5.4,76,81,71,Good
2521,Male,21,3.9,95,65,64,Good
2522,Female,22,2.9,66,53,42,Needs Improvement
2523,Female,19,6.6,78,45,59,Needs Improvement
2524,Female,18,5.1,79,77,70,Good
2525,Male,21,1.9,84,77,58,Needs Improvement
2526,Female,21,5.7,62,84,65,Good
2527,Male,20,5.4,96,75,66,Good
2528,Male,22,3.9,86,35,38,Needs Improvement
2529,Female,20,7.4,93,77,77,Good
2530,Male,20,3.4,98,50,57,Needs Improvement
2531,Female,22,4.2,75,44,42,Needs Improvement
2532,Female,18,5.9,57,42,40,Needs Improvement
2533,Female,20,4.6,93,41,46,Needs Improvement
2534,Female,20,2.0,79,74,58,Needs Improvement
2535,Female,21,4.8,71,60,48,Needs Improvement
2536,Male,22,3.8,88,49,57,Needs Improvement
2537,Male,19,6.0,100,70,74,Good
2538,Female,18,4.8,81,55,57,Needs Improvement
2539,Female,18,4.7,92,84,75,Good
2540,Male,22,2.6,72,90,65,Good
2541,Male,21,4.1,65,67,58,Needs Improvement
2542,Male,21,6.2,91,89,70,Good
2543,Male,22,3.1,87,89,76,Good
2544,Female,21,4.4,77,71,58,Needs Improvement
2545,Female,18,2.8,99,94,72,Good
2546,Male,18,2.4,64,61,61,Good
2547,Female,19,4.3,70,43,44,Needs Improvement
2548,Male,22,4.8,77,48,54,Needs Improvement
2549,Female,20,8.1,78,61,67,Good
2550,Male,20,3.7,97,77,60,Good
2551,Female,19,4.4,82,54,49,Needs Improvement
2552,Male,19,2.2,80,61,62,Good
2553,Male,21,5.6,69,53,56,Needs Improvement
2554,Female,19,5.2,93,61,61,Good
2555,Male,19,7.2,71,89,72,Good
2556,Female,20,6.5,69,75,67,Good
2557,Female,21,5.1,78,62,60,Good
2558,Male,19,3.7,84,87,70,Good
2559,Female,19,4.9,75,70,66,Good
2560,Female,21,4.3,89,72,59,Needs Improvement
2561,Female,22,6.2,79,86,67,Good
2562,Female,21,6.0,93,65,70,Good
2563,Female,20,4.0,87,83,78,Good
2564,Male,22,1.9,100,82,70,Good
2565,Female,18,6.9,78,68,71,Good
2566,Female,21,5.5,90,50,56,Needs Improvement
2567,Female,20,3.9,64,70,58,Needs Improvement
2568,Female,22,5.5,100,86,77,Good
2569,Female,21,4.6,90,81,69,Good
2570,Male,19,6.9,79,94,85,Excellent
2571,Female,21,1.0,79,63,55,Needs Improvement
2572,Male,18,3.8,80,81,63,Good
2573,Male,21,7.4,100,56,57,Needs Improvement
2574,Male,22,5.5,91,73,67,Good
2575,Male,22,7.7,78,85,69,Good
2576,Female,21,2.3,70,83,60,Good
2577,Male,22,6.4,94,71,63,Good
2578,Male,19,6.3,90,66,72,Good
2579,Female,21,1.5,89,56,53,Needs Improvement
2580,Female,19,4.0,81,67,62,Good
2581,Female,19,4.3,79,52,57,Needs Improvement
2582,Male,20,1.6,99,65,58,Needs Improvement
2583,Female,21,4.0,100,45,55,Needs Improvement
2584,Female,22,6.1,88,52,65,Good
2585,Male,19,3.8,92,82,67,Good
2586,Female,20,4.9,84,80,71,Good
2587,Female,21,4.9,68,66,52,Needs Improvement
2588,Female,21,4.5,72,71,60,Good
2589,Female,18,3.2,93,73,74,Good
2590,Male,18,5.7,95,76,74,Good
2591,Female,19,1.6,93,75,60,Good
2592,Female,18,4.5,85,51,54,Needs Improvement
2593,Male,19,7.0,93,36,53,Needs Improvement
2594,Female,22,3.7,81,56,54,Needs Improvement
2595,Male,19,3.2,88,68,57,Needs Improvement
2596,Female,18,5.8,80,83,73,Good
2597,Male,22,4.8,71,73,64,Good
2598,Male,18,5.8,91,77,70,Good
2599,Male,19,4.6,95,57,59,Needs Improvement
2600,Male,20,0.5,100,69,58,Needs Improvement
2601,Female,21,6.6,85,71,65,Good
2602,Male,18,8.2,72,59,65,Good
2603,Female,19,6.8,79,55,63,Good
2604,Male,22,0.5,81,67,58,Needs Improvement
2605,Male,18,5.3,83,79,69,Good
2606,Male,18,3.7,87,57,52,Needs Improvement
2607,Female,21,2.5,86,67,56,Needs Improvement
2608,Male,19,4.7,90,89,67,Good
2609,Female,20,4.2,84,63,62,Good
2610,Female,22,5.4,60,70,48,Needs Improvement
2611,Female,19,4.6,84,69,67,Good
2612,Female,22,2.5,83,67,62,Good
2613,Female,18,3.5,88,93,57,Needs Improvement
2614,Female,21,3.2,78,74,66,Good
2615,Female,21,1.4,84,48,50,Needs Improvement
2616,Female,20,2.0,88,91,66,Good
2617,Female,21,4.1,80,74,56,Needs Improvement
2618,Male,18,7.1,89,65,62,Good
2619,Male,20,3.5,83,89,65,Good
2620,Male,19,3.1,84,59,60,Good
2621,Male,21,2.4,53,94,60,Good
2622,Male,20,4.6,71,71,64,Good
2623,Female,18,6.6,71,84,70,Good
2624,Female,22,8.1,84,100,85,Excellent
2625,Female,22,5.0,95,73,59,Needs Improvement
2626,Female,18,4.8,81,69,56,Needs Improvement
2627,Female,18,3.5,90,55,60,Good
2628,Female,22,3.8,88,68,60,Good
2629,Female,20,5.6,83,55,58,Needs Improvement
2630,Male,22,3.9,88,67,69,Good
2631,Male,18,4.2,84,100,75,Good
2632,Male,21,4.5,81,72,61,Good
2633,Male,19,3.4,86,62,62,Good
2634,Female,21,4.4,96,67,63,Good
2635,Female,21,0.9,87,64,53,Needs Improvement
2636,Female,18,5.5,84,85,76,Good
2637,Male,22,8.7,73,69,68,Good
2638,Female,20,3.5,96,93,77,Good
2639,Female,21,5.2,68,66,58,Needs Improvement
2640,Female,22,6.0,65,66,64,Good
2641,Male,20,6.8,86,57,63,Good
2642,Female,21,4.0,73,65,55,Needs Improvement
2643,Male,20,1.3,93,46,46,Needs Improvement
2644,Male,22,5.0,65,40,35,Needs Improvement
2645,Male,19,4.7,92,79,74,Good
2646,Male,22,3.9,90,46,44,Needs Improvement
2647,Female,18,4.3,83,76,59,Needs Improvement
2648,Male,20,4.8,61,63,52,Needs Improvement
2649,Male,19,5.2,65,83,57,Needs Improvement
2650,Female,20,5.1,84,46,54,Needs Improvement
2651,Female,20,4.1,80,78,66,Good
2652,Male,21,5.2,89,75,65,Good
2653,Female,18,4.0,81,75,59,Needs Improvement
2654,Male,20,5.7,80,86,68,Good
2655,Male,22,3.4,58,71,57,Needs Improvement
2656,Male,22,4.6,90,36,39,Needs Improvement
2657,Male,21,1.6,76,76,55,Needs Improvement
2658,Female,18,3.8,78,74,53,Needs Improvement
2659,Male,18,5.5,71,67,64,Good
2660,Female,22,2.6,67,58,47,Needs Improvement
2661,Female,19,3.9,97,65,64,Good
2662,Female,21,0.5,90,90,70,Good
2663,Female,21,2.0,90,57,58,Needs Improvement
2664,Male,22,2.5,80,46,40,Needs Improvement
2665,Female,22,4.7,65,49,50,Needs Improvement
2666,Male,19,5.1,100,70,72,Good
2667,Female,19,4.4,86,93,77,Good
2668,Female,18,3.8,83,100,79,Good
2669,Male,21,3.8,78,79,55,Needs Improvement
2670,Male,21,5.8,62,56,57,Needs Improvement
2671,Male,22,4.9,93,58,55,Needs Improvement
2672,Female,18,3.9,71,82,67,Good
2673,Female,21,6.8,87,89,80,Excellent
2674,Male,18,8.0,90,61,70,Good
2675,Male,18,2.3,85,90,66,Good
2676,Male,22,5.4,87,67,70,Good
2677,Male,18,10.0,95,80,84,Excellent
2678,Female,19,5.0,74,86,70,Good
2679,Male,19,4.7,84,49,48,Needs Improvement
2680,Male,20,4.4,80,76,66,Good
2681,Male,22,5.4,64,90,79,Good
2682,Male,20,5.9,85,62,54,Needs Improvement
2683,Female,19,2.3,95,55,56,Needs Improvement
2684,Male,20,4.5,96,77,72,Good
2685,Female,22,0.5,100,72,66,Good
2686,Male,22,4.1,64,65,58,Needs Improvement
2687,Male,18,2.9,98,70,62,Good
2688,Female,21,5.1,84,47,54,Needs Improvement
2689,Male,18,1.5,98,76,60,Good
2690,Female,22,3.6,78,92,75,Good
2691,Female,19,6.2,77,60,52,Needs Improvement
2692,Male,19,3.3,70,58,48,Needs Improvement
2693,Female,18,1.1,90,72,59,Needs Improvement
2694,Female,22,5.0,87,100,84,Excellent
2695,Female,19,3.4,71,85,64,Good
2696,Female,22,4.2,60,69,52,Needs Improvement
2697,Female,19,3.2,86,71,59,Needs Improvement
2698,Female,22,8.1,87,87,77,Good
2699,Female,20,1.7,72,57,45,Needs Improvement
2700,Female,22,9.6,70,79,72,Good
2701,Male,22,3.8,89,54,52,Needs Improvement
2702,Male,18,4.8,100,83,64,Good
2703,Female,20,3.5,77,66,58,Needs Improvement
2704,Male,21,3.4,73,73,62,Good
2705,Female,18,3.1,85,65,64,Good
2706,Female,21,5.6,88,80,74,Good
2707,Male,19,2.0,78,68,58,Needs Improvement
2708,Female,21,5.2,100,100,83,Excellent
2709,Female,22,0.6,91,90,56,Needs Improvement
2710,Female,21,5.0,78,52,55,Needs Improvement
2711,Female,18,6.0,66,73,63,Good
2712,Male,18,2.2,95,80,69,Good
2713,Female,21,5.7,94,64,67,Good
2714,Female,18,4.6,79,87,69,Good
2715,Female,18,7.4,86,85,86,Excellent
2716,Male,21,3.0,80,69,62,Good
2717,Female,20,9.6,87,84,82,Excellent
2718,Male,20,0.5,72,36,36,Needs Improvement
2719,Male,19,3.9,70,89,67,Good
2720,Female,18,1.4,90,82,62,Good
2721,Female,21,7.8,91,55,53,Needs Improvement
2722,Male,18,4.0,77,74,57,Needs Improvement
2723,Female,22,4.2,75,42,43,Needs Improvement
2724,Male,18,5.3,93,59,63,Good
2725,Male,18,4.5,75,85,59,Needs Improvement
2726,Female,20,3.4,83,70,57,Needs Improvement
2727,Female,21,2.2,81,69,53,Needs Improvement
2728,Male,18,4.8,67,71,60,Good
2729,Male,20,5.2,84,69,65,Good
2730,Male,19,5.8,83,84,68,Good
2731,Male,20,7.9,86,61,63,Good
2732,Female,20,0.6,84,76,53,Needs Improvement
2733,Female,20,4.4,100,54,56,Needs Improvement
2734,Female,18,6.6,94,80,73,Good
2735,Female,18,4.3,82,66,66,Good
2736,Female,19,0.5,83,69,47,Needs Improvement
2737,Male,22,2.2,100,65,67,Good
2738,Female,22,5.1,91,67,57,Needs Improvement
2739,Female,22,5.0,70,56,58,Needs Improvement
2740,Female,19,5.7,91,75,66,Good
2741,Female,22,3.1,94,78,60,Good
2742,Female,22,5.0,98,51,64,Good
2743,Male,20,2.8,78,62,53,Needs Improvement
2744,Male,18,5.0,77,70,62,Good
2745,Male,18,4.6,73,62,55,Needs Improvement
2746,Female,20,3.0,85,67,55,Needs Improvement
2747,Male,20,7.3,89,93,79,Good
2748,Male,20,1.4,77,56,35,Needs Improvement
2749,Female,18,4.2,81,38,36,Needs Improvement
2750,Female,22,3.0,61,62,52,Needs Improvement
2751,Female,20,7.8,97,65,76,Good
2752,Male,19,5.6,66,63,64,Good
2753,Male,20,3.3,86,74,57,Needs Improvement
2754,Female,21,4.0,84,56,55,Needs Improvement
2755,Female,20,7.9,82,54,50,Needs Improvement
2756,Male,18,2.8,83,61,52,Needs Improvement
2757,Male,20,1.3,72,61,52,Needs Improvement
2758,Female,21,5.0,79,100,76,Good
2759,Female,19,5.1,92,92,74,Good
2760,Male,22,5.7,95,47,56,Needs Improvement
2761,Female,20,5.7,78,43,57,Needs Improvement
2762,Male,21,7.7,66,69,63,Good
2763,Male,21,1.4,74,97,66,Good
2764,Male,19,2.3,100,79,73,Good
2765,Male,18,5.7,75,70,61,Good
2766,Female,20,2.5,81,64,46,Needs Improvement
2767,Female,21,1.9,96,85,73,Good
2768,Male,19,7.9,77,72,74,Good
2769,Male,22,1.6,80,94,55,Needs Improvement
2770,Male,21,3.9,90,46,50,Needs Improvement
2771,Male,19,4.4,99,76,68,Good
2772,Male,18,6.9,76,62,69,Good
2773,Female,18,1.1,96,76,60,Good
2774,Female,21,5.2,79,74,65,Good
2775,Female,21,2.9,73,77,60,Good
2776,Female,20,5.6,84,84,69,Good
2777,Male,19,2.9,70,89,71,Good
2778,Male,21,7.3,87,97,78,Good
2779,Male,20,2.9,100,70,60,Good
2780,Male,20,0.5,93,62,51,Needs Improvement
2781,Male,21,3.1,81,53,43,Needs Improvement
2782,Female,18,4.0,93,76,75,Good
2783,Male,19,6.4,73,82,69,Good
2784,Female,19,2.2,74,51,50,Needs Improvement
2785,Female,18,2.3,81,86,59,Needs Improvement
2786,Female,21,6.2,83,69,69,Good
2787,Female,19,2.0,69,52,49,Needs Improvement
2788,Male,21,4.2,79,58,59,Needs Improvement
2789,Female,21,4.2,81,57,64,Good
2790,Female,20,4.9,97,57,57,Needs Improvement
2791,Female,18,3.2,69,78,59,Needs Improvement
2792,Male,21,2.8,68,82,56,Needs Improvement
2793,Male,22,5.1,84,94,74,Good
2794,Male,18,2.9,94,60,59,Needs Improvement
2795,Female,19,2.1,88,75,63,Good
2796,Female,20,6.7,85,61,71,Good
2797,Male,19,5.4,79,70,65,Good
2798,Female,19,7.7,89,49,60,Good
2799,Male,18,5.9,90,54,53,Needs Improvement
2800,Male,19,2.2,79,81,65,Good
2801,Female,21,4.7,73,49,49,Needs Improvement
2802,Female,19,2.7,73,79,64,Good
2803,Female,20,1.5,91,61,50,Needs Improvement
2804,Female,20,3.7,67,43,50,Needs Improvement
2805,Male,22,6.3,99,35,54,Needs Improvement
2806,Male,20,5.0,77,90,76,Good
2807,Male,19,2.0,85,43,46,Needs Improvement
2808,Male,20,3.6,89,69,56,Needs Improvement
2809,Male,18,4.2,75,75,60,Good
2810,Female,20,1.5,77,52,39,Needs Improvement
2811,Male,21,5.8,83,62,62,Good
2812,Male,18,4.1,73,77,55,Needs Improvement
2813,Male,22,2.0,71,74,57,Needs Improvement
2814,Female,21,1.9,72,64,35,Needs Improvement
2815,Female,19,6.5,94,73,74,Good
2816,Female,19,3.8,86,69,55,Needs Improvement
2817,Female,19,6.6,74,56,53,Needs Improvement
2818,Male,21,7.3,91,87,85,Excellent
2819,Male,21,6.3,75,73,67,Good
2820,Female,21,3.5,62,44,47,Needs Improvement
2821,Female,18,0.5,89,77,53,Needs Improvement
2822,Male,18,5.1,98,61,67,Good
2823,Male,19,8.3,88,66,69,Good
2824,Female,20,4.4,63,70,58,Needs Improvement
2825,Female,19,0.9,82,59,56,Needs Improvement
2826,Female,22,3.3,79,95,64,Good
2827,Female,18,4.2,86,49,56,Needs Improvement
2828,Male,21,2.5,74,71,58,Needs Improvement
2829,Male,18,0.5,79,75,53,Needs Improvement
2830,Male,21,4.3,68,71,53,Needs Improvement
2831,Female,22,3.1,84,67,56,Needs Improvement
2832,Female,22,7.7,68,65,59,Needs Improvement
2833,Male,18,4.7,86,59,64,Good
2834,Male,21,5.3,74,59,57,Needs Improvement
2835,Male,22,4.3,51,86,59,Needs Improvement
2836,Male,19,4.7,90,64,54,Needs Improvement
2837,Female,19,1.5,87,100,68,Good
2838,Male,21,2.6,96,79,71,Good
2839,Male,18,6.5,61,35,45,Needs Improvement
2840,Male,22,4.9,75,82,66,Good
2841,Male,18,3.8,83,69,68,Good
2842,Male,19,5.4,88,51,54,Needs Improvement
2843,Male,22,5.4,67,88,65,Good
2844,Male,18,8.1,86,64,69,Good
2845,Female,20,4.8,76,63,60,Good
2846,Female,21,2.6,63,75,53,Needs Improvement
2847,Female,21,4.3,74,86,63,Good
2848,Female,20,5.6,87,72,73,Good
2849,Male,19,6.3,64,71,60,Good
2850,Female,22,1.6,88,60,44,Needs Improvement
2851,Female,21,5.0,85,86,72,Good
2852,Male,20,2.9,79,72,63,Good
2853,Male,20,3.5,66,67,53,Needs Improvement
2854,Female,19,6.0,66,65,62,Good
2855,Female,19,5.8,78,84,65,Good
2856,Male,18,3.3,71,66,58,Needs Improvement
2857,Female,21,4.2,79,84,62,Good
2858,Male,18,3.5,91,63,59,Needs Improvement
2859,Male,20,9.7,79,80,81,Excellent
2860,Male,22,5.0,79,73,64,Good
2861,Male,22,3.0,79,57,45,Needs Improvement
2862,Female,19,6.9,92,69,63,Good
2863,Male,22,6.9,95,39,63,Good
2864,Male,22,7.7,86,60,61,Good
2865,Female,22,8.3,83,48,63,Good
2866,Male,20,5.8,84,98,79,Good
2867,Female,22,3.9,96,48,48,Needs Improvement
2868,Female,22,4.1,87,100,73,Good
2869,Female,22,4.0,97,77,76,Good
2870,Male,18,3.8,78,63,73,Good
2871,Female,20,6.7,69,81,67,Good
2872,Female,19,4.5,75,61,54,Needs Improvement
2873,Male,18,6.2,76,50,46,Needs Improvement
2874,Female,21,5.7,98,71,60,Good
2875,Female,20,2.5,89,80,59,Needs Improvement
2876,Female,20,1.4,76,88,60,Good
2877,Female,21,2.3,90,77,62,Good
2878,Female,21,3.7,81,63,60,Good
2879,Male,21,4.7,98,89,76,Good
2880,Female,19,3.3,79,86,69,Good
2881,Female,22,5.8,67,74,60,Good
2882,Male,20,3.6,80,87,67,Good
2883,Male,22,5.0,79,100,75,Good
2884,Male,22,4.7,69,62,49,Needs Improvement
2885,Female,21,7.6,88,57,54,Needs Improvement
2886,Male,19,2.7,96,62,53,Needs Improvement
2887,Female,18,8.5,71,51,46,Needs Improvement
2888,Female,19,3.4,92,78,59,Needs Improvement
2889,Male,22,2.1,76,47,47,Needs Improvement
2890,Male,19,4.1,82,88,70,Good
2891,Female,21,10.0,81,61,69,Good
2892,Male,18,6.1,82,89,80,Excellent
2893,Female,21,5.6,87,35,45,Needs Improvement
2894,Male,18,5.9,72,65,63,Good
2895,Male,22,3.1,95,52,49,Needs Improvement
2896,Male,18,5.1,87,89,74,Good
2897,Female,18,4.5,90,94,76,Good
2898,Male,18,7.8,74,37,52,Needs Improvement
2899,Female,19,4.3,71,82,63,Good
2900,Female,19,3.8,94,85,71,Good
2901,Female,22,2.4,70,75,59,Needs Improvement
2902,Female,18,4.8,83,78,59,Needs Improvement
2903,Male,20,5.0,92,77,72,Good
2904,Female,22,2.3,81,82,56,Needs Improvement
2905,Female,18,5.3,94,55,54,Needs Improvement
2906,Male,18,4.9,79,87,71,Good
2907,Female,19,6.3,69,73,67,Good
2908,Male,22,6.7,86,72,69,Good
2909,Female,18,4.7,84,78,68,Good
2910,Male,18,2.6,100,52,47,Needs Improvement
2911,Female,22,3.0,73,48,43,Needs Improvement
2912,Male,20,7.7,79,68,57,Needs Improvement
2913,Female,22,4.8,75,92,67,Good
2914,Female,22,7.6,81,53,53,Needs Improvement
2915,Male,20,5.4,80,72,64,Good
2916,Male,22,5.9,73,60,70,Good
2917,Male,18,6.2,87,58,64,Good
2918,Male,22,2.3,80,77,48,Needs Improvement
2919,Female,20,5.1,95,81,63,Good
2920,Female,21,2.3,76,59,44,Needs Improvement
2921,Male,22,4.0,100,89,65,Good
2922,Female,19,5.7,85,76,66,Good
2923,Male,18,2.7,95,67,60,Good
2924,Male,18,5.5,83,75,60,Good
2925,Female,19,1.8,74,99,67,Good
2926,Female,19,6.6,79,81,72,Good
2927,Female,22,3.3,68,60,55,Needs Improvement
2928,Female,19,2.7,81,70,58,Needs Improvement
2929,Female,21,1.9,84,72,59,Needs Improvement
2930,Female,20,3.5,82,79,63,Good
2931,Female,19,1.1,95,73,53,Needs Improvement
2932,Male,19,3.5,81,97,68,Good
2933,Male,21,6.5,63,67,54,Needs Improvement
2934,Male,18,4.2,100,46,61,Good
2935,Male,18,2.4,75,73,49,Needs Improvement
2936,Male,22,4.9,92,64,67,Good
2937,Female,21,4.7,67,49,41,Needs Improvement
2938,Male,20,8.0,84,60,69,Good
2939,Male,20,5.9,74,65,65,Good
2940,Male,21,5.1,54,86,70,Good
2941,Male,20,6.1,79,49,49,Needs Improvement
2942,Male,18,4.3,81,75,64,Good
2943,Male,20,4.4,80,100,72,Good
2944,Male,20,7.5,84,68,63,Good
2945,Female,21,1.6,79,67,53,Needs Improvement
2946,Female,21,6.2,83,80,74,Good
2947,Male,20,4.3,84,77,62,Good
2948,Female,19,4.0,82,90,72,Good
2949,Female,21,3.5,80,68,53,Needs Improvement
2950,Female,22,4.8,73,80,60,Good
2951,Female,22,4.4,88,80,66,Good
2952,Male,18,3.8,79,65,56,Needs Improvement
2953,Female,20,3.2,78,68,60,Good
2954,Female,19,1.1,87,70,49,Needs Improvement
2955,Female,18,3.2,84,53,62,Good
2956,Male,20,3.6,75,65,47,Needs Improvement
2957,Male,21,4.8,95,91,76,Good
2958,Male,22,8.0,70,85,72,Good
2959,Male,19,3.4,72,62,50,Needs Improvement
2960,Male,22,2.7,89,70,58,Needs Improvement
2961,Male,21,3.2,100,84,73,Good
2962,Male,20,4.8,76,76,68,Good
2963,Female,21,5.6,86,81,69,Good
2964,Female,21,5.8,70,77,67,Good
2965,Female,22,6.0,73,73,58,Needs Improvement
2966,Male,19,6.2,93,68,66,Good
2967,Male,21,4.0,86,53,55,Needs Improvement
2968,Male,22,8.2,94,80,66,Good
2969,Male,19,3.9,93,67,62,Good
2970,Male,20,4.7,61,47,45,Needs Improvement
2971,Female,20,6.8,70,62,66,Good
2972,Female,18,5.5,85,82,71,Good
2973,Male,22,0.5,65,43,38,Needs Improvement
2974,Male,19,4.5,71,56,51,Needs Improvement
2975,Male,21,6.1,96,72,72,Good
2976,Male,20,2.1,77,90,68,Good
2977,Female,19,5.9,89,84,66,Good
2978,Male,22,5.2,82,91,75,Good
2979,Male,18,6.6,75,73,72,Good
2980,Male,20,3.3,65,67,59,Needs Improvement
2981,Male,19,6.3,84,82,72,Good
2982,Female,19,4.8,97,57,61,Good
2983,Male,19,7.7,75,56,65,Good
2984,Male,22,9.5,83,54,59,Needs Improvement
2985,Female,22,7.3,67,85,74,Good
2986,Female,22,5.4,75,58,46,Needs Improvement
2987,Female,21,8.7,85,84,82,Excellent
2988,Male,19,5.6,89,72,65,Good
2989,Male,20,2.9,88,85,66,Good
2990,Female,22,4.4,62,55,47,Needs Improvement
2991,Female,22,5.9,77,61,59,Needs Improvement
2992,Female,19,6.0,72,76,67,Good
2993,Female,22,2.5,79,64,57,Needs Improvement
2994,Female,21,2.5,81,35,47,Needs Improvement
2995,Female,21,3.9,93,51,54,Needs Improvement
2996,Male,22,5.5,85,54,48,Needs Improvement
2997,Male,19,5.7,96,55,67,Good
2998,Male,19,4.8,75,80,58,Needs Improvement
2999,Female,19,3.0,68,75,55,Needs Improvement
3000,Female,18,7.6,97,72,70,Good
